"project_id","author","code_smells","lines_edited","commits","sonar_smells","mean","std","cv"
org.apache:digester,Craig R. McClanahan,6.623586429725363,8.01732249067509,4.5246800731261425,14.36556735606484,2868.6311111111113,4535.146372355153,1.5809444284380463
org.apache:batik,Vincent Hardy,22.31160033869602,32.46795737956801,26.523911491791576,21.581654522074583,276.3265306122449,438.6472326347554,1.5874235154433542
org.apache:hive,Brock Noland,3.189345686160973,1.7291614891898113,2.979358691418928,5.465410100966283,179.4165789473684,285.3644078836865,1.590513037077793
org.apache:collections,Thomas Neidhart,12.627669452181987,31.10198650713625,18.723524428127647,11.396917148362235,1079.0925925925926,1752.195470267982,1.6237674897371082
org.apache:cocoon,Reinhard Pötz,11.715031475510518,11.66437814039498,7.637068277670124,23.6890592428216,820.0236666666666,1333.7663563744725,1.6264973934180833
org.apache:bcel,David Brosius,5.160142348754448,1.8513256894592223,10.868315123634273,3.126101774591609,16490.881666666664,26824.87364431558,1.6266488467100708
org.apache:jxpath,Dmitri Plotnikov,94.70198675496688,73.02992965226733,37.89649415692821,59.485965505579976,1174.29,1920.253153445084,1.6352461090915227
org.apache:collections,Michael Smith,3.5283194057567315,2.037859021403549,2.0333239197966675,4.007707129094412,508.28599999999994,831.536198237936,1.6359612466956321
org.apache:cocoon,Leszek Gawron,1.7196376477813604,0.6247636751324819,1.656597895056803,0.8082845807275906,3695.355,6065.344448858614,1.6413428341414056
org.apache:felix,Timothy Bennett,1.6839378238341969,0.041369884638762934,0.09517558254020347,0.2690891869201128,0.5425,0.8919781387455635,1.6441993340932046
org.apache:commons-jelly,Bob McWhirter,5.389221556886228,1.5522656326154094,2.521873391662378,8.832919474991131,932.5620000000001,1538.980406330763,1.6502714096550821
org.apache:cocoon,Upayavira,0.7062797481959159,1.332736797628282,0.8662943120939245,0.4760944119427073,1383.0571428571432,2310.502971452423,1.6705766521543328
org.apache:hive,Amareshwari Sri Ramadasu,0.20845396641574984,0.16982646403375928,0.1817473711540958,0.5123144161632812,5996.544,10082.513159308546,1.681387338992017
org.apache:cocoon,Carsten Ziegeler,29.47950253339475,24.734043757972426,20.730270906949354,27.322977607423844,201.95868263473054,341.37819015207623,1.6903367842297954
org.apache:batik,Thierry Kormann,8.679085520745131,8.553765870847677,15.132048536759457,9.42634662094585,426.01,725.2602970704149,1.702448996667719
org.apache:santuario,Christian Geuer-Pollmann,35.881435257410295,16.92396249014777,9.857192615813306,20.44771217059552,190.7195652173913,325.5333127445998,1.7068689957086538
org.apache:codec,Gary D. Gregory,47.05882352941177,52.35770899074436,52.32941176470588,62.5769777356703,6459.092941176471,11077.825358543278,1.715074463152955
org.apache:archiva,Jason van Zyl,0.980254866265229,0.47068372370124184,1.5023691205362302,0.2681296922696147,1661.525,2862.699620014879,1.7229350265658832
org.apache:commons-jelly,James Strachan,81.73652694610779,37.95169408313144,30.725681935151826,72.93366442000709,117.76742857142858,203.48849390742518,1.7278843257072973
org.apache:cocoon,Stephan Michels,1.3050821434054967,1.2844170502268675,1.8161784262319998,1.2521014054199449,594.4483333333333,1032.8315057517996,1.7374621945026896
