project_id;author;code_smells;lines_edited;commits;sonar_smells
;Gunther Hagleitner;7,90966994788651;4,58585773959796;3,09619628716085;9,59082085262827
;Gopal Vijayaraghavan;0,0301100173711638;0,0871992436557257;0,292093989354797;0,160071142730102
;Gang Tim Liu;0,0069484655471916;0,008203874213437;0,0454368427885239;0,0201715667668015
;Eugene Koifman;0,0509554140127388;0,333057793194747;1,6876541607166;0,109316877962021
;Eric N. Hanson;0,240880138969311;0,0737687076450183;0,116837595741919;0,168530186858116
;Edward Capriolo;1,95251881876086;0,0917643026938479;0,324548877060885;0,447678643082562
;Dhruba Borthakur;2,59409380428489;0,472123211047903;0,220693236401402;2,00414276263705
;Carl Steinbach;1,02605674580197;0,587935032976893;1,2462676879138;1,36212300317756
;Brock Noland;3,18934568616097;1,72916148918981;2,97935869141893;5,46541010096628
;Ashutosh Chauhan;35,5367689635206;11,0354434874767;10,3011813579125;33,5296988363392
;Ashish Thusoo;0,706427330631152;0,155633343790139;0,331039854602103;0,129054647594053
;Amareshwari Sri Ramadasu;0,20845396641575;0,169826464033759;0,181747371154096;0,512314416163281
;Alan Gates;6,68210770121598;11,5976978870393;1,51239776710373;5,08084894099274
org.apache:httpclient;asf-sync-process;0,077639751552795;0,0215295454381571;0,0305250305250305;0,136268343815514
;Sebastian Bazley;0,077639751552795;1,10377549937729;12,9426129426129;1,66666666666667
;Roland Weber;21,8167701863354;4,13882333308267;7,63125763125763;13,4905660377358
;Ortwin Glueck;0,31055900621118;0,0576868203127655;0,152625152625153;0,786163522012579
;Oleg Kalnichevski;76,7080745341615;87,6494577953952;61,5995115995116;77,6519916142558
;Karl Wright;0,077639751552795;0,210556894141594;0,610500610500611;0,492662473794549
;Jonathan Moore;0,77639751552795;1,42692470530791;3,26617826617827;3,40670859538784
;Francois-Xavier Bonnet;0,15527950310559;0,377539636511225;0,366300366300366;0,408805031446541
org.apache:httpcore;asf-sync-process;0,592718035563082;0,15660829809448;0,0279407655769768;0,416666666666667
;Roland Weber;2,20152413209145;3,39818553673501;4,07935177423862;5,4954954954955
;Oleg Kalnichevski;97,0364098221846;88,6404159058729;69,935736239173;92,3986486486486
;Gary D. Gregory;0,169348010160881;3,23859762870723;6,03520536462699;0,822072072072072
org.apache:jxpath;Stephen Colebourne;3,31125827814569;7,67816064047392;0,1669449081803;0,169090294217112
;Matthew Jason Benson;1,32450331125828;8,97403992643533;35,3923205342237;3,75380453161989
;Emmanuel Bourg;0,662251655629139;3,84879182776641;1,0016694490818;7,03415623943186
;Dmitri Plotnikov;94,7019867549669;73,0299296522673;37,8964941569282;59,48596550558
org.apache:net;Steven M. Cohen;3,87660387660388;4,53334581802009;4,31771894093686;5,13795288289845
;Stephen Colebourne;43,1067431067431;3,42283293148248;0,0407331975560081;4,57346927020333
;Sebastian Bazley;12,2577122577123;16,5783375079005;53,1160896130346;16,4765854501469
;Rory Winston;24,5973245973246;24,6330672534469;13,6456211812627;31,3893208916537
;Niall Pemberton;12,9129129129129;1,39797279898874;2,89205702647658;12,6116007142446
;Jeffrey Brekke;2,94840294840295;31,513378122147;3,78818737270876;23,8379125626404
