project_id,author,mean,std,cv
org.apache:commons-jelly,Sebb,0.01,0.0,0.0
org.apache:commons-jelly,Jeff Turner,1516.46,30.759144981614817,0.020283518840994694
org.apache:zookeeper,Robert Evans,6000.52,163.12953441973607,0.027185899625321815
org.apache:hive,ZhangBing Lin,1548.105,49.85809914146354,0.032205889872756396
org.apache:zookeeper,Jordan Zimmerman,2895.68,150.91072924083304,0.05211581709333664
org.apache:hive,Ramesh Kumar,838.21,44.61843789287112,0.05323061988388485
org.apache:digester,Patrick H. Luby,110.38499999999999,5.975052301026324,0.05412920506433233
org.apache:zookeeper,Balazs Meszaros,501.53999999999996,29.51463704672648,0.058848022185122785
org.apache:ognl,Gary D. Gregory,3555.8433333333337,307.20680743325556,0.08639492200160362
org.apache:hive,Fei Hui,2326.39,239.65263027974473,0.10301481276989015
org.apache:collections,Xin Tong,645.435,66.84280402556436,0.10356240988723012
org.apache:thrift,yunfang,982.8050000000001,138.41615241726672,0.14083785940981855
org.apache:vfs,David Eric Pugh,0.27,0.04242640687119287,0.15713484026367727
org.apache:zookeeper,ZWShuai91,4787.959999999999,767.2391418586512,0.16024343182872275
org.apache:hive,Gabor Szadovszky,650.9300000000001,106.71655541667369,0.1639447489233461
org.apache:zookeeper,Karolos Antoniadis,709.615,116.96253267606689,0.16482533863583335
org.apache:hive,Liyun Zhang,1772.655,302.7336262293967,0.17077977735622368
org.apache:hive,YU-WEN LAI,553.44,105.98116436423977,0.1914953099960967
org.apache:hive,mbehera,235.87333333333333,45.768104978612904,0.19403679225550255
org.apache:hive,Ramesh Thangarajan,949.495,195.86150732086182,0.20627966163156394
org.apache:configuration,Arturo Bernal,0.045,0.010000000000000002,0.22222222222222227
org.apache:commons-fileupload,Karl-Philipp Richter,5.035,1.1808683245815343,0.23453194132701774
org.apache:zookeeper,Matteo Minardi,168.165,42.60318356648949,0.2533415607676359
org.apache:thrift,Manu Sridharan,2624.4350000000004,723.1510340516704,0.2755454160806689
org.apache:httpcore,Georg Berky,0.585,0.1626345596729059,0.2780077943126597
org.apache:bcel,Arturo Bernal,237.92,66.15691044781339,0.27806367874837506
org.apache:commons-io,Stian Soiland-Reyes,0.075,0.021213203435596427,0.28284271247461906
org.apache:thrift,GREATEST Wiggler EvaR!,135.93,45.3255446740577,0.3334476912679887
org.apache:hive,Kryvenko Igor,253.845,89.65406878664237,0.35318430060329087
org.apache:commons-exec,Trygve Laugstol,0.44000000000000006,0.16970562748477142,0.385694607919935
org.apache:hive,Johan Oskarsson,1311.7766666666666,517.6177290562345,0.39459287713322727
org.apache:zookeeper,Mark Fenes,1576.1666666666667,667.564147204846,0.42353652143693304
org.apache:jxpath,David Brosius,0.16,0.07071067811865475,0.44194173824159216
org.apache:commons-jexl,John Patrick,33.255,14.785602794610707,0.4446129242102152
org.apache:hive,Zhihua Deng,960.28,475.88286373854646,0.4955667760846279
org.apache:hive,saihemanth-cloudera,587.3,297.50810711642794,0.5065692271691264
org.apache:vfs,Michiel Hendriks,36.45,18.568624073958734,0.5094272722622423
org.apache:thrift,Steve Cohen,300.92,155.747339624149,0.5175705822947926
org.apache:thrift,Tyler Treat,207.75,111.91184432400351,0.538685171234674
org.apache:hive,Barnabas Maidics,4784.69,2603.708030809138,0.5441748641623885
org.apache:commons-jelly,Sebastian Bazley,8180.697142857142,4539.3713896115405,0.554888087205994
org.apache:hive,kkasa,346.125,193.07550660298676,0.5578201707561914
org.apache:zookeeper,Nikhil Bhide,273.96,155.5493497254167,0.567781244435015
org.apache:zookeeper,Ayush Mantri,136.865,79.03332493322041,0.5774546080679531
org.apache:zookeeper,Raul Gutierrez Segales,487.84999999999997,290.2703658660319,0.5949992125982001
org.apache:beanutils,James Strachan,2197.75,1315.5863085331955,0.5986059872748017
org.apache:thrift,aaronstgeorge-wf,1212.825,732.8808233607972,0.6042758216237274
org.apache:hive,Dapeng Sun,9597.060000000001,5876.495757864545,0.6123224985427355
org.apache:hive,Peter Slawski,1734.9666666666665,1110.2188988813573,0.6399079130519457
org.apache:thrift,Christopher Tubbs,17255.265,11355.647002176933,0.6580975141313062
org.apache:thrift,boz,584.0785714285714,389.454080880257,0.6667837170052461
org.apache:hive,Aron Hamvas,1329.1460000000002,890.5116949147833,0.6699878680858109
org.apache:commons-io,XenoAmess,3184.54,2142.3921256390013,0.6727477518382565
org.apache:hive,Roohi Syeda,67.12,45.679098064650965,0.6805586720001633
org.apache:zookeeper,Sujith Simon,668.92,462.8304798375607,0.6919070738467391
org.apache:dbutils,Gary D. Gregory,5279.039,3673.573449909048,0.6958792026179478
